"interacting_pair_new","id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","Pathway","cellpair","significant"
"P27658:integrin_a1b1_complex","CPI-SC03760D980","COL8A1_integrin_a1b1_complex","simple:P27658","complex:integrin_a1b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P27658:integrin_a1b1_complex","CPI-SC03760D980","COL8A1_integrin_a1b1_complex","simple:P27658","complex:integrin_a1b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P27658:integrin_a1b1_complex","CPI-SC03760D980","COL8A1_integrin_a1b1_complex","simple:P27658","complex:integrin_a1b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P27658:integrin_a1b1_complex","CPI-SC03760D980","COL8A1_integrin_a1b1_complex","simple:P27658","complex:integrin_a1b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"P27658:integrin_a2b1_complex","CPI-SC0B3564B15","COL8A1_integrin_a2b1_complex","simple:P27658","complex:integrin_a2b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P27658:integrin_a2b1_complex","CPI-SC0B3564B15","COL8A1_integrin_a2b1_complex","simple:P27658","complex:integrin_a2b1_complex","COL8A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P29274:P49961","CPI-SS03E273233","ADORA2A_ENTPD1","simple:P29274","simple:P49961","ADORA2A","ENTPD1","False","True","False","curated","False","Adenosine receptor","Lymph_node_art_ec_2|Lymph_node_art_smc",TRUE
"P29400:integrin_a10b1_complex","CPI-SC0F1833AC0","COL4A5_integrin_a10b1_complex","simple:P29400","complex:integrin_a10b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P29400:integrin_a10b1_complex","CPI-SC0F1833AC0","COL4A5_integrin_a10b1_complex","simple:P29400","complex:integrin_a10b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"P29400:integrin_a10b1_complex","CPI-SC0F1833AC0","COL4A5_integrin_a10b1_complex","simple:P29400","complex:integrin_a10b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P29400:integrin_a10b1_complex","CPI-SC0F1833AC0","COL4A5_integrin_a10b1_complex","simple:P29400","complex:integrin_a10b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"P29400:integrin_a2b1_complex","CPI-SC0C287AFC3","COL4A5_integrin_a2b1_complex","simple:P29400","complex:integrin_a2b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"P29400:integrin_a2b1_complex","CPI-SC0C287AFC3","COL4A5_integrin_a2b1_complex","simple:P29400","complex:integrin_a2b1_complex","COL4A5","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Muscle_art_smc|Muscle_art_ec_2",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Muscle_art_ec_2|Muscle_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Heart_art_ec_2|Heart_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Heart_art_ec_1|Heart_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lung_cap_ec|Lung_cap_pc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Large_intestine_art_smc|Large_intestine_art_ec_1",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Lymph_node_art_ec_2|Lymph_node_art_smc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P30533:Q99523","CPI-SS02A53F29E","LRPAP1_SORT1","simple:P30533","simple:Q99523","LRPAP1","SORT1","False","False","True","curated","False","Other interactions","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"P32004:integrin_aVb1_complex","CPI-SC01D9AD677","L1CAM_integrin_aVb1_complex","simple:P32004","complex:integrin_aVb1_complex","L1CAM","","False","False","False","curated","True","Cell adhesion","Heart_art_ec_1|Heart_art_smc",TRUE
"P32004:integrin_aVb1_complex","CPI-SC01D9AD677","L1CAM_integrin_aVb1_complex","simple:P32004","complex:integrin_aVb1_complex","L1CAM","","False","False","False","curated","True","Cell adhesion","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P32004:integrin_aVb1_complex","CPI-SC01D9AD677","L1CAM_integrin_aVb1_complex","simple:P32004","complex:integrin_aVb1_complex","L1CAM","","False","False","False","curated","True","Cell adhesion","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Lung_cap_pc|Lung_cap_ec",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P35555:integrin_a5b1_complex","CPI-SC0ABE9B7D2","FBN1_integrin_a5b1_complex","simple:P35555","complex:integrin_a5b1_complex","FBN1","","True","False","False","curated","True","Other interactions","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P39059:integrin_a1b1_complex","CPI-SC027893337","COL15A1_integrin_a1b1_complex","simple:P39059","complex:integrin_a1b1_complex","COL15A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_ec|Lung_cap_pc",TRUE
"P39059:integrin_a1b1_complex","CPI-SC027893337","COL15A1_integrin_a1b1_complex","simple:P39059","complex:integrin_a1b1_complex","COL15A1","","True","False","False","curated","True","Cell adhesion","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P39059:integrin_a1b1_complex","CPI-SC027893337","COL15A1_integrin_a1b1_complex","simple:P39059","complex:integrin_a1b1_complex","COL15A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_ec_1|Bladder_ven_smc_pc",TRUE
"P39059:integrin_a1b1_complex","CPI-SC027893337","COL15A1_integrin_a1b1_complex","simple:P39059","complex:integrin_a1b1_complex","COL15A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P39059:integrin_a1b1_complex","CPI-SC027893337","COL15A1_integrin_a1b1_complex","simple:P39059","complex:integrin_a1b1_complex","COL15A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Muscle_art_smc|Muscle_art_ec_2",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"P39060:integrin_a10b1_complex","CPI-SC039737584","COL18A1_integrin_a10b1_complex","simple:P39060","complex:integrin_a10b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Muscle_art_smc|Muscle_art_ec_2",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_2",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Heart_cap_pc|Heart_myo_cap_ec",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_pc|Lung_cap_ec",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_ec|Lung_cap_pc",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P39060:integrin_a1b1_complex","CPI-SC0C739EDCE","COL18A1_integrin_a1b1_complex","simple:P39060","complex:integrin_a1b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P39060:integrin_a2b1_complex","CPI-SC04BD52124","COL18A1_integrin_a2b1_complex","simple:P39060","complex:integrin_a2b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"P39060:integrin_a2b1_complex","CPI-SC04BD52124","COL18A1_integrin_a2b1_complex","simple:P39060","complex:integrin_a2b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P39060:integrin_a2b1_complex","CPI-SC04BD52124","COL18A1_integrin_a2b1_complex","simple:P39060","complex:integrin_a2b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P39060:integrin_a2b1_complex","CPI-SC04BD52124","COL18A1_integrin_a2b1_complex","simple:P39060","complex:integrin_a2b1_complex","COL18A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"P41221:Q6FHJ7","CPI-SS0A21B9682","WNT5A_SFRP4","simple:P41221","simple:Q6FHJ7","WNT5A","SFRP4","True","False","False","curated","False","Wnt signaling pathway","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P41221:Q8N474","CPI-SS0F1E79A03","WNT5A_SFRP1","simple:P41221","simple:Q8N474","WNT5A","SFRP1","True","False","False","curated","False","Wnt signaling pathway","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P41221:Q92765","CPI-SS007954822","WNT5A_FRZB","simple:P41221","simple:Q92765","WNT5A","FRZB","True","False","False","curated","False","Wnt signaling pathway","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P48061:P61073","CPI-SS0A28DCA72","CXCL12_CXCR4","simple:P48061","simple:P61073","CXCL12","CXCR4","True","False","True","curated","False","Stromal cell-derived factor","Heart_myo_cap_ec|Heart_cap_pc",TRUE
"P50591:Q9UBN6","CPI-SS095E52E66","TNFSF10_TNFRSF10D","simple:P50591","simple:Q9UBN6","TNFSF10","TNFRSF10D","True","False","True","curated","False","Tumor necrosis factor","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P50591:Q9UBN6","CPI-SS095E52E66","TNFSF10_TNFRSF10D","simple:P50591","simple:Q9UBN6","TNFSF10","TNFRSF10D","True","False","True","curated","False","Tumor necrosis factor","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P52799:P54764","CPI-SS087E0E3FB","EFNB2_EPHA4","simple:P52799","simple:P54764","EFNB2","EPHA4","False","True","True","curated","False","Ephrin","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"P52799:P54764","CPI-SS087E0E3FB","EFNB2_EPHA4","simple:P52799","simple:P54764","EFNB2","EPHA4","False","True","True","curated","False","Ephrin","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"P57087:integrin_a4b1_complex","CPI-SC0C2126F8E","JAM2_integrin_a4b1_complex","simple:P57087","complex:integrin_a4b1_complex","JAM2","","False","False","False","curated","True","Cell adhesion","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"P57087:integrin_a4b1_complex","CPI-SC0C2126F8E","JAM2_integrin_a4b1_complex","simple:P57087","complex:integrin_a4b1_complex","JAM2","","False","False","False","curated","True","Cell adhesion","Lung_cap_ec|Lung_cap_pc",TRUE
"P57087:integrin_a4b1_complex","CPI-SC0C2126F8E","JAM2_integrin_a4b1_complex","simple:P57087","complex:integrin_a4b1_complex","JAM2","","False","False","False","curated","True","Cell adhesion","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P57087:Q9BX67","CPI-SS087B53ABF","JAM2_JAM3","simple:P57087","simple:Q9BX67","JAM2","JAM3","True","False","False","curated","False","Cell adhesion","Muscle_art_ec_2|Muscle_art_smc",TRUE
"P57087:Q9BX67","CPI-SS087B53ABF","JAM2_JAM3","simple:P57087","simple:Q9BX67","JAM2","JAM3","True","False","False","curated","False","Cell adhesion","Heart_art_ec_2|Heart_art_smc",TRUE
"P57087:Q9BX67","CPI-SS087B53ABF","JAM2_JAM3","simple:P57087","simple:Q9BX67","JAM2","JAM3","True","False","False","curated","False","Cell adhesion","Heart_ven_ec_1|Heart_ven_smc_pc",TRUE
